name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2021-04-22T02:00:00,9.8,7.4,5.5,74.23,0,0,,0,0,36.3,17.4,28,1020.5,80,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-22T03:00:00,8.8,6.4,4.8,75.65,0,0,,0,0,34.3,15.7,35,1020.7,30,8.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-22T04:00:00,7.9,5.6,4.2,76.98,0,0,,0,0,32.6,13.7,28,1020.9,46.7,12.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-22T05:00:00,7.4,5.1,3.7,77.17,0,0,,0,0,28.9,12.5,29,1021.3,10,12.9,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-22T06:00:00,6.7,4,3.3,78.69,0,0,,0,0,32.5,14,28,1021.3,30,13.8,0.2,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-22T07:00:00,6.1,3.5,2.7,78.34,0,0,,0,0,30.2,12.7,29,1022,10,15.6,9,0,0,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T08:00:00,6.4,3.8,2.5,75.71,0,0,,0,0,32.8,13.4,38,1022.6,40,17.3,46,0.2,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T09:00:00,7.8,5.2,2.9,71.23,0,0,,0,0,32.5,14.8,39,1022.9,4.1,18.4,140,0.5,1,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T10:00:00,9.5,7.3,3,63.93,0,0,,0,0,33.8,15.3,46,1023.4,30,18.7,357,1.3,4,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T11:00:00,11.7,11.7,4.3,60.41,0,0,,0,0,31.7,14.9,34,1023.4,30,17.2,532,1.9,5,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T12:00:00,13.7,13.7,4.6,54.16,0,0,,0,0,34,16.4,43,1023.5,30,17.4,642,2.3,6,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T13:00:00,15.2,15.2,4.4,48.62,0,0,,0,0,35.1,18.8,49,1023.5,18.7,18.8,725,2.6,7,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T14:00:00,16.3,16.3,3,40.84,0,0,,0,0,42.5,17.9,56,1023.2,30.3,20.2,769,2.8,8,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T15:00:00,17,17,1.8,35.97,0,0,,0,0,39.6,17.7,56,1023.2,47.4,20.6,738,2.7,7,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T16:00:00,17.2,17.2,0.2,31.53,0,0,,0,0,38.5,17.6,48,1022.9,54.5,18.6,685,2.5,7,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T17:00:00,17.4,17.4,-1.3,28.01,0,0,,0,0,33,17.5,63,1022.9,38.7,19.4,601,2.2,6,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T18:00:00,17.4,17.4,-2.6,25.6,0,0,,0,0,35.8,19.1,49,1022.7,24.5,20.4,466,1.7,5,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T19:00:00,16.8,16.8,-2.4,26.88,0,0,,0,0,38.3,17.8,40,1023,18.7,20.9,295,1.1,3,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T20:00:00,15.4,15.4,-2.7,28.77,0,0,,0,0,37.6,20.5,62,1023.3,15.8,22,84,0.3,1,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T21:00:00,13.4,13.4,-0.8,37.58,0,0,,0,0,35.3,18,46,1023.9,15.8,26.4,16,0.1,0,,Clear,clear-night,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-22T22:00:00,12.4,12.4,-0.8,40.01,0,0,,0,0,33.3,16.2,45,1024.6,10,25.3,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-22T23:00:00,11.5,11.5,-0.6,42.96,0,0,,0,0,29.3,13.5,45,1024.9,33.3,25.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T00:00:00,11.1,11.1,-0.8,43.78,0,0,,0,0,33.8,15.3,54,1024.9,0,25.3,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T01:00:00,10.1,10.1,-0.7,47.09,0,0,,0,0,34.5,14.7,63,1025.4,0.5,24.6,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T02:00:00,9.5,7.4,-0.3,50.46,0,0,,0,0,36.1,14.2,70,1025.5,80,25.1,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T03:00:00,8.5,6.6,-0.3,53.88,0,0,,0,0,35.5,11.7,62,1025.5,11.3,23.6,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T04:00:00,8.3,6,-0.2,55.07,0,0,,0,0,26.7,13.2,78,1025.7,26,22.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T05:00:00,7.7,5.8,-0.4,56.33,0,0,,0,0,26.2,10.5,63,1025.9,43,23.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T06:00:00,7.3,5.1,-0.2,58.69,0,0,,0,0,23.7,11.7,69,1025.9,10,22.7,0.4,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T07:00:00,7,5.1,-0.3,59.66,0,0,,0,0,25.7,10.1,61,1026.2,15.8,22.7,11,0,0,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T08:00:00,7.8,5.8,0,57.88,0,0,,0,0,28.5,11.4,77,1026.5,15.8,21.4,39,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T09:00:00,9.7,7.8,0.6,52.91,0,0,,0,0,27.2,13.7,76,1026.8,10,20.4,135,0.5,1,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T10:00:00,11.9,11.9,1.4,48.51,0,0,,0,0,24.7,9,70,1026.9,10,21.2,402,1.4,4,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T11:00:00,13.8,13.8,1.1,42.01,0,0,,0,0,23.3,12.2,76,1026.8,10,20.3,555,2,6,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T12:00:00,15.5,15.5,0.2,35.29,0,0,,0,0,29.6,14.3,83,1026.7,10,20.4,676,2.4,7,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T13:00:00,17,17,-0.2,31.22,0,0,,0,0,32.6,14.9,75,1026.3,94.6,20.5,762,2.7,8,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T14:00:00,18.4,18.4,-0.1,28.64,0,0,,0,0,33.7,16.6,76,1025.8,90.2,19.7,798,2.9,8,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T15:00:00,18.7,18.7,-0.3,27.77,0,0,,0,0,35.3,16.6,77,1025.4,67.9,20.8,782,2.8,8,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T16:00:00,19.4,19.4,0.3,27.85,0,0,,0,0,37.3,16.3,83,1024.9,35,20.1,727,2.6,7,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T17:00:00,19.3,19.3,0.4,28.2,0,0,,0,0,42.2,16.7,53,1024.2,11,20.4,619,2.2,6,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T18:00:00,19.4,19.4,-1.3,24.76,0,0,,0,0,38.3,18,68,1023.9,1.7,18.5,477,1.7,5,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T19:00:00,18.9,18.9,-0.9,26.28,0,0,,0,0,34,16.4,67,1023.8,0,22.4,296,1.1,3,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T20:00:00,17.4,17.4,-2.1,26.46,0,0,,0,0,37.1,16.5,67,1023.8,0,23.4,83,0.3,1,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T21:00:00,15.7,15.7,-1.7,30.17,0,0,,0,0,32.3,12.6,67,1024.1,0,27.1,17,0.1,0,,Clear,clear-night,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-23T22:00:00,14.1,14.1,-2,32.84,0,0,,0,0,29.2,10.4,56,1024.5,80,25.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-23T23:00:00,13.2,13.2,-1.7,35.41,0,0,,0,0,27.9,12,55,1024.6,0,26.4,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T00:00:00,12.4,12.4,-1.7,37.55,0,0,,0,0,34.5,15.6,55,1024.5,0,25.2,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T01:00:00,11.2,11.2,-1.6,41.04,0,0,,0,0,34.4,14,62,1024.3,80,23.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T02:00:00,10.3,10.3,-1.6,43.35,0,0,,0,0,27.3,12.2,48,1024.2,80,23.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T03:00:00,9.5,8.2,-1.4,46.57,0,0,,0,0,24.2,9,46,1024.2,0,23.6,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T04:00:00,8.5,6.8,-1.1,50.97,0,0,,0,0,24.6,10,37,1023.9,0,23.8,0,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T05:00:00,8.1,6.2,-0.5,54.55,0,0,,0,0,23.1,11.2,36,1023.9,90,23,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T06:00:00,7.4,5.6,-0.4,57.61,0,0,,0,0,21.6,9.9,35,1023.9,10,22,0.6,0,0,,Clear,clear-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T07:00:00,7,5.3,-0.2,60.31,0,0,,0,0,19.2,9,28,1024.2,24.2,22.3,11,0,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T08:00:00,8,6.4,0.2,57.63,0,0,,0,0,18.4,9.4,23,1024.3,10,20.6,38,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T09:00:00,9.9,8.8,0.7,52.73,0,0,,0,0,18.6,8.7,31,1024.2,10,20.3,183,0.7,2,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T10:00:00,12.7,12.7,1,44.66,0,0,,0,0,19.7,10.5,48,1023.8,10,20.2,412,1.5,4,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T11:00:00,14.7,14.7,2.3,43.07,0,0,,0,0,24.7,12.5,55,1023.5,10,19.7,565,2,6,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T12:00:00,16.9,16.9,1.9,36.66,0,0,,0,0,31.1,13.9,58,1023.2,24.2,20,684,2.5,7,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T13:00:00,18,18,1.9,34.03,0,0,,0,0,31.5,14.2,74,1022.8,30,19.2,755,2.7,8,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T14:00:00,18.8,18.8,1,30.4,0,0,,0,0,34.9,14.4,75,1022.2,37.1,18.5,793,2.9,8,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T15:00:00,19.8,19.8,1.5,29.54,0,0,,0,0,35,13.9,66,1022,65.5,19.6,740,2.7,7,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T16:00:00,19.9,19.9,1.6,29.65,0,0,,0,0,35.3,16.1,48,1021.6,57.1,17.8,727,2.6,7,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T17:00:00,19.9,19.9,0.6,27.47,0,0,,0,0,38.4,20.1,41,1021.1,40,16.8,605,2.2,6,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T18:00:00,19.7,19.7,0.6,27.98,0,0,,0,0,35.5,15.1,63,1020.7,18.7,19.9,471,1.7,5,,Clear,clear-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T19:00:00,18.9,18.9,1.8,32,0,0,,0,0,36.9,20.9,49,1020.7,65.5,21.3,270,1,3,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T20:00:00,16.9,16.9,1.5,35.37,0,0,,0,0,42.3,17.8,55,1020.9,84,22.2,86,0.3,1,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T21:00:00,15.5,15.5,1.8,39.46,0,0,,0,0,37.5,18.6,53,1021.3,90.6,22.8,25,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,07150099999"
paris,2021-04-24T22:00:00,14,14,1.7,43.35,0,0,,0,0,38,12.9,37,1021.9,90.8,23.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-24T23:00:00,13,13,1.3,44.81,0,0,,0,0,42.3,17.8,37,1022.2,89.1,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-25T00:00:00,12.2,12.2,1.6,48.42,0,0,,0,0,36.3,15.7,37,1022.5,91.1,22.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2021-04-25T01:00:00,11.4,11.4,1.4,50.24,0,0,,0,0,30.5,16.2,45,1022.6,93.1,21.7,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
